/home/fonwin/f9utws/logs/20190826/omstws.log.TwsNew.x5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
336896|20190826033219.824220|20190826033219.824238|20190826033219.824246|18|8|13|17|16
336898|20190826033219.824233|20190826033219.824244|20190826033219.824249|11|5|13|6|3
336900|20190826033219.824242|20190826033219.824257|20190826033219.824265|15|8|9|13|16
336902|20190826033219.824247|20190826033219.824266|20190826033219.824274|19|8|5|9|9
336904|20190826033219.824259|20190826033219.824269|20190826033219.824277|10|8|12|3|3
336906|20190826033219.824267|20190826033219.824274|20190826033219.824279|7|5|8|5|2
336908|20190826033219.824272|20190826033219.824293|20190826033219.824309|21|16|5|19|30
336910|20190826033219.824284|20190826033219.824295|20190826033219.824312|11|17|12|2|3
336912|20190826033219.824293|20190826033219.824328|20190826033219.824338|35|10|9|33|26
336914|20190826033219.824320|20190826033219.824346|20190826033219.824354|26|8|27|18|16
336916|20190826033219.824332|20190826033219.824349|20190826033219.824357|17|8|12|3|3
336918|20190826033219.824340|20190826033219.824358|20190826033219.824366|18|8|8|9|9
336920|20190826033219.824349|20190826033219.824372|20190826033219.824381|23|9|9|14|15
336922|20190826033219.824361|20190826033219.824375|20190826033219.824383|14|8|12|3|2
336924|20190826033219.824372|20190826033219.824391|20190826033219.824399|19|8|11|16|16
336926|20190826033219.824386|20190826033219.824400|20190826033219.824409|14|9|14|9|10
336928|20190826033219.824397|20190826033219.824417|20190826033219.824426|20|9|11|17|17
336930|20190826033219.824404|20190826033219.824420|20190826033219.824429|16|9|7|3|3
336932|20190826033219.824414|20190826033219.824436|20190826033219.824445|22|9|10|16|16
336934|20190826033219.824428|20190826033219.824440|20190826033219.824447|12|7|14|4|2
336936|20190826033219.824434|20190826033219.824448|20190826033219.824456|14|8|6|8|9
336938|20190826033219.824446|20190826033219.824464|20190826033219.824472|18|8|12|16|16
336940|20190826033219.824457|20190826033219.824473|20190826033219.824482|16|9|11|9|10
336942|20190826033219.824467|20190826033219.824476|20190826033219.824484|9|8|10|3|2
336944|20190826033219.824474|20190826033219.824492|20190826033219.824500|18|8|7|16|16
336946|20190826033219.824484|20190826033219.824506|20190826033219.824515|22|9|10|14|15
336948|20190826033219.824495|20190826033219.824509|20190826033219.824517|14|8|11|3|2
336950|20190826033219.824504|20190826033219.824525|20190826033219.824534|21|9|9|16|17
336952|20190826033219.824516|20190826033219.824528|20190826033219.824536|12|8|12|3|2
336954|20190826033219.824525|20190826033219.824543|20190826033219.824551|18|8|9|15|15
336956|20190826033219.824538|20190826033219.824560|20190826033219.824568|22|8|13|17|17
336958|20190826033219.824552|20190826033219.824575|20190826033219.824584|23|9|14|15|16
336960|20190826033219.824563|20190826033219.824577|20190826033219.824586|14|9|11|2|2
336962|20190826033219.824572|20190826033219.824600|20190826033219.824609|28|9|9|23|23
336964|20190826033219.824585|20190826033219.824607|20190826033219.824611|22|4|13|7|2
336966|20190826033219.824603|20190826033219.824624|20190826033219.824633|21|9|18|17|22
336968|20190826033219.824612|20190826033219.824627|20190826033219.824635|15|8|9|3|2
336970|20190826033219.824619|20190826033219.824633|20190826033219.824638|14|5|7|6|3
336972|20190826033219.824625|20190826033219.824634|20190826033219.824640|9|6|6|1|2
336974|20190826033219.824632|20190826033219.824646|20190826033219.824663|14|17|7|12|23
336976|20190826033219.824637|20190826033219.824669|20190826033219.824678|32|9|5|23|15
336978|20190826033219.824661|20190826033219.824681|20190826033219.824690|20|9|24|12|12
336980|20190826033219.824668|20190826033219.824690|20190826033219.824698|22|8|7|9|8
336982|20190826033219.824680|20190826033219.824692|20190826033219.824701|12|9|12|2|3
336984|20190826033219.824691|20190826033219.824708|20190826033219.824716|17|8|11|16|15
336986|20190826033219.824700|20190826033219.824723|20190826033219.824732|23|9|9|15|16
336988|20190826033219.824711|20190826033219.824725|20190826033219.824734|14|9|11|2|2
336990|20190826033219.824719|20190826033219.824742|20190826033219.824751|23|9|8|17|17
336992|20190826033219.824733|20190826033219.824744|20190826033219.824753|11|9|14|2|2
336994|20190826033219.824741|20190826033219.824761|20190826033219.824770|20|9|8|17|17
336996|20190826033219.824754|20190826033219.824773|20190826033219.824782|19|9|13|12|12
336998|20190826033219.824765|20190826033219.824789|20190826033219.824798|24|9|11|16|16
337000|20190826033219.824772|20190826033219.824792|20190826033219.824801|20|9|7|3|3
337002|20190826033219.824776|20190826033219.824793|20190826033219.824803|17|10|4|1|2
337004|20190826033219.824784|20190826033219.824799|20190826033219.824806|15|7|8|6|3
337006|20190826033219.824793|20190826033219.824826|20190826033219.824835|33|9|9|27|29
337008|20190826033219.824804|20190826033219.824828|20190826033219.824837|24|9|11|2|2
337010|20190826033219.824811|20190826033219.824829|20190826033219.824840|18|11|7|1|3
337012|20190826033219.824822|20190826033219.824835|20190826033219.824842|13|7|11|6|2
337014|20190826033219.824833|20190826033219.824850|20190826033219.824860|17|10|11|15|18
337016|20190826033219.824839|20190826033219.824865|20190826033219.824873|26|8|6|15|13
337018|20190826033219.824849|20190826033219.824867|20190826033219.824876|18|9|10|2|3
337020|20190826033219.824853|20190826033219.824868|20190826033219.824878|15|10|4|1|2
337022|20190826033219.824861|20190826033219.824879|20190826033219.824888|18|9|8|11|10
337024|20190826033219.824869|20190826033219.824882|20190826033219.824890|13|8|8|3|2
337026|20190826033219.824879|20190826033219.824898|20190826033219.824906|19|8|10|16|16
337028|20190826033219.824890|20190826033219.824900|20190826033219.824909|10|9|11|2|3
337030|20190826033219.824897|20190826033219.824917|20190826033219.824925|20|8|7|17|16
337032|20190826033219.824908|20190826033219.824919|20190826033219.824928|11|9|11|2|3
337034|20190826033219.824916|20190826033219.824934|20190826033219.824943|18|9|8|15|15
337036|20190826033219.824930|20190826033219.824944|20190826033219.824954|14|10|14|10|11
337038|20190826033219.824940|20190826033219.824974|20190826033219.824983|34|9|10|30|29
337040|20190826033219.824947|20190826033219.824977|20190826033219.824985|30|8|7|3|2
337042|20190826033219.824971|20190826033219.824994|20190826033219.825003|23|9|24|17|18
337044|20190826033219.824983|20190826033219.824997|20190826033219.825005|14|8|12|3|2
337046|20190826033219.824993|20190826033219.825012|20190826033219.825021|19|9|10|15|16
337048|20190826033219.825005|20190826033219.825015|20190826033219.825023|10|8|12|3|2
337050|20190826033219.825012|20190826033219.825031|20190826033219.825039|19|8|7|16|16
337052|20190826033219.825023|20190826033219.825033|20190826033219.825042|10|9|11|2|3
337054|20190826033219.825030|20190826033219.825050|20190826033219.825059|20|9|7|17|17
337056|20190826033219.825041|20190826033219.825053|20190826033219.825061|12|8|11|3|2
337058|20190826033219.825049|20190826033219.825067|20190826033219.825076|18|9|8|14|15
337060|20190826033219.825060|20190826033219.825085|20190826033219.825093|25|8|11|18|17
337062|20190826033219.825070|20190826033219.825087|20190826033219.825096|17|9|10|2|3
337064|20190826033219.825079|20190826033219.825098|20190826033219.825107|19|9|9|11|11
337066|20190826033219.825087|20190826033219.825100|20190826033219.825109|13|9|8|2|2
337068|20190826033219.825094|20190826033219.825111|20190826033219.825120|17|9|7|11|11
337070|20190826033219.825101|20190826033219.825118|20190826033219.825122|17|4|7|7|2
337072|20190826033219.825110|20190826033219.825120|20190826033219.825125|10|5|9|2|3
337074|20190826033219.825120|20190826033219.825136|20190826033219.825144|16|8|10|16|19
337076|20190826033219.825131|20190826033219.825146|20190826033219.825154|15|8|11|10|10
337078|20190826033219.825142|20190826033219.825162|20190826033219.825170|20|8|11|16|16
337080|20190826033219.825149|20190826033219.825164|20190826033219.825173|15|9|7|2|3
337082|20190826033219.825159|20190826033219.825180|20190826033219.825189|21|9|10|16|16
337084|20190826033219.825171|20190826033219.825183|20190826033219.825191|12|8|12|3|2
337086|20190826033219.825180|20190826033219.825198|20190826033219.825206|18|8|9|15|15
337088|20190826033219.825193|20190826033219.825208|20190826033219.825216|15|8|13|10|10
337090|20190826033219.825204|20190826033219.825224|20190826033219.825232|20|8|11|16|16
337092|20190826033219.825211|20190826033219.825226|20190826033219.825235|15|9|7|2|3
337094|20190826033219.825221|20190826033219.825242|20190826033219.825250|21|8|10|16|15
337096|20190826033219.825234|20190826033219.825249|20190826033219.825253|15|4|13|7|3
337098|20190826033219.825240|20190826033219.825250|20190826033219.825255|10|5|6|1|2
337100|20190826033219.825251|20190826033219.825267|20190826033219.825275|16|8|11|17|20
337102|20190826033219.825261|20190826033219.825276|20190826033219.825285|15|9|10|9|10
337104|20190826033219.825273|20190826033219.825293|20190826033219.825302|20|9|12|17|17
337106|20190826033219.825280|20190826033219.825296|20190826033219.825305|16|9|7|3|3
337108|20190826033219.825290|20190826033219.825312|20190826033219.825321|22|9|10|16|16
337110|20190826033219.825303|20190826033219.825314|20190826033219.825324|11|10|13|2|3
337112|20190826033219.825312|20190826033219.825331|20190826033219.825339|19|8|9|17|15
337114|20190826033219.825324|20190826033219.825348|20190826033219.825356|24|8|12|17|17
337116|20190826033219.825333|20190826033219.825350|20190826033219.825359|17|9|9|2|3
337118|20190826033219.825338|20190826033219.825355|20190826033219.825362|17|7|5|5|3
337120|20190826033219.825343|20190826033219.825356|20190826033219.825364|13|8|5|1|2
337122|20190826033219.825350|20190826033219.825367|20190826033219.825376|17|9|7|11|12
337124|20190826033219.825357|20190826033219.825369|20190826033219.825378|12|9|7|2|2
337126|20190826033219.825366|20190826033219.825386|20190826033219.825394|20|8|9|17|16
337128|20190826033219.825377|20190826033219.825388|20190826033219.825397|11|9|11|2|3
337130|20190826033219.825385|20190826033219.825405|20190826033219.825413|20|8|8|17|16
337132|20190826033219.825396|20190826033219.825407|20190826033219.825416|11|9|11|2|3
337134|20190826033219.825405|20190826033219.825422|20190826033219.825430|17|8|9|15|14
337136|20190826033219.825413|20190826033219.825429|20190826033219.825434|16|5|8|7|4
337138|20190826033219.825417|20190826033219.825431|20190826033219.825437|14|6|4|2|3
337140|20190826033219.825425|20190826033219.825434|20190826033219.825439|9|5|8|3|2
337142|20190826033219.825431|20190826033219.825442|20190826033219.825450|11|8|6|8|11
337144|20190826033219.825435|20190826033219.825452|20190826033219.825461|17|9|4|10|11
337146|20190826033219.825438|20190826033219.825455|20190826033219.825463|17|8|3|3|2
337148|20190826033219.825445|20190826033219.825463|20190826033219.825471|18|8|7|8|8
337150|20190826033219.825448|20190826033219.825465|20190826033219.825473|17|8|3|2|2
337152|20190826033219.825455|20190826033219.825473|20190826033219.825481|18|8|7|8|8
337154|20190826033219.825459|20190826033219.825475|20190826033219.825484|16|9|4|2|3
337156|20190826033219.825466|20190826033219.825483|20190826033219.825488|17|5|7|8|4
337158|20190826033219.825469|20190826033219.825485|20190826033219.825490|16|5|3|2|2
337160|20190826033219.825476|20190826033219.825491|20190826033219.825499|15|8|7|6|9
337162|20190826033219.825480|20190826033219.825493|20190826033219.825502|13|9|4|2|3
337164|20190826033219.825487|20190826033219.825495|20190826033219.825504|8|9|7|2|2
337166|20190826033219.825492|20190826033219.825502|20190826033219.825507|10|5|5|7|3
337168|20190826033219.825496|20190826033219.825508|20190826033219.825516|12|8|4|6|9
337170|20190826033219.825499|20190826033219.825510|20190826033219.825519|11|9|3|2|3
337172|20190826033219.825506|20190826033219.825512|20190826033219.825521|6|9|7|2|2
337174|20190826033219.825511|20190826033219.825525|20190826033219.825533|14|8|5|13|12
337176|20190826033219.825517|20190826033219.825534|20190826033219.825543|17|9|6|9|10
337178|20190826033219.825521|20190826033219.825537|20190826033219.825546|16|9|4|3|3
337180|20190826033219.825528|20190826033219.825545|20190826033219.825549|17|4|7|8|3
337182|20190826033219.825531|20190826033219.825546|20190826033219.825551|15|5|3|1|2
337184|20190826033219.825537|20190826033219.825552|20190826033219.825561|15|9|6|6|10
337186|20190826033219.825541|20190826033219.825554|20190826033219.825564|13|10|4|2|3
337188|20190826033219.825548|20190826033219.825561|20190826033219.825566|13|5|7|7|2
337190|20190826033219.825554|20190826033219.825562|20190826033219.825569|8|7|6|1|3
337192|20190826033219.825558|20190826033219.825565|20190826033219.825571|7|6|4|3|2
337194|20190826033219.825564|20190826033219.825577|20190826033219.825585|13|8|6|12|14
337196|20190826033219.825570|20190826033219.825583|20190826033219.825588|13|5|6|6|3
337198|20190826033219.825573|20190826033219.825585|20190826033219.825590|12|5|3|2|2
337200|20190826033219.825580|20190826033219.825587|20190826033219.825593|7|6|7|2|3
337202|20190826033219.825586|20190826033219.825598|20190826033219.825606|12|8|6|11|13
337204|20190826033219.825592|20190826033219.825605|20190826033219.825609|13|4|6|7|3
337206|20190826033219.825596|20190826033219.825606|20190826033219.825611|10|5|4|1|2
337208|20190826033219.825602|20190826033219.825608|20190826033219.825614|6|6|6|2|3
337210|20190826033219.825608|20190826033219.825621|20190826033219.825630|13|9|6|13|16
337212|20190826033219.825613|20190826033219.825646|20190826033219.825655|33|9|5|25|25
337214|20190826033219.825616|20190826033219.825649|20190826033219.825658|33|9|3|3|3
337216|20190826033219.825622|20190826033219.825649|20190826033219.825670|27|21|6|0|12
337218|20190826033219.825626|20190826033219.825650|20190826033219.825673|24|23|4|1|3
337220|20190826033219.825648|20190826033219.825665|20190826033219.825675|17|10|22|15|2
337222|20190826033219.825661|20190826033219.825675|20190826033219.825684|14|9|13|10|9
337224|20190826033219.825671|20190826033219.825694|20190826033219.825702|23|8|10|19|18
337226|20190826033219.825678|20190826033219.825696|20190826033219.825705|18|9|7|2|3
337228|20190826033219.825688|20190826033219.825704|20190826033219.825708|16|4|10|8|3
337230|20190826033219.825696|20190826033219.825706|20190826033219.825710|10|4|8|2|2
337232|20190826033219.825703|20190826033219.825717|20190826033219.825726|14|9|7|11|16
337234|20190826033219.825707|20190826033219.825726|20190826033219.825734|19|8|4|9|8
337236|20190826033219.825720|20190826033219.825728|20190826033219.825737|8|9|13|2|3
337238|20190826033219.825728|20190826033219.825744|20190826033219.825753|16|9|8|16|16
337240|20190826033219.825738|20190826033219.825761|20190826033219.825769|23|8|10|17|16
337242|20190826033219.825749|20190826033219.825763|20190826033219.825772|14|9|11|2|3
337244|20190826033219.825754|20190826033219.825779|20190826033219.825788|25|9|5|16|16
337246|20190826033219.825763|20190826033219.825782|20190826033219.825790|19|8|9|3|2
337248|20190826033219.825772|20190826033219.825787|20190826033219.825793|15|6|9|5|3
337250|20190826033219.825781|20190826033219.825788|20190826033219.825795|7|7|9|1|2
337252|20190826033219.825789|20190826033219.825804|20190826033219.825812|15|8|8|16|17
337254|20190826033219.825799|20190826033219.825821|20190826033219.825829|22|8|10|17|17
337256|20190826033219.825813|20190826033219.825836|20190826033219.825845|23|9|14|15|16
337258|20190826033219.825824|20190826033219.825838|20190826033219.825847|14|9|11|2|2
337260|20190826033219.825833|20190826033219.825856|20190826033219.825864|23|8|9|18|17
337262|20190826033219.825846|20190826033219.825858|20190826033219.825867|12|9|13|2|3
337264|20190826033219.825855|20190826033219.825874|20190826033219.825882|19|8|9|16|15
337266|20190826033219.825868|20190826033219.825889|20190826033219.825898|21|9|13|15|16
337268|20190826033219.825876|20190826033219.825892|20190826033219.825900|16|8|8|3|2
337270|20190826033219.825883|20190826033219.825905|20190826033219.825914|22|9|7|13|14
337272|20190826033219.825892|20190826033219.825908|20190826033219.825916|16|8|9|3|2
337274|20190826033219.825901|20190826033219.825914|20190826033219.825919|13|5|9|6|3
337276|20190826033219.825912|20190826033219.825928|20190826033219.825937|16|9|11|14|18
337278|20190826033219.825918|20190826033219.825950|20190826033219.825958|32|8|6|22|21
337280|20190826033219.825927|20190826033219.825952|20190826033219.825961|25|9|9|2|3
337282|20190826033219.825931|20190826033219.825953|20190826033219.825963|22|10|4|1|2
337284|20190826033219.825952|20190826033219.825967|20190826033219.825976|15|9|21|14|13
337286|20190826033219.825962|20190826033219.825988|20190826033219.825997|26|9|10|21|21
337288|20190826033219.825970|20190826033219.825991|20190826033219.825999|21|8|8|3|2
337290|20190826033219.825978|20190826033219.825992|20190826033219.826002|14|10|8|1|3
337292|20190826033219.825984|20190826033219.825997|20190826033219.826004|13|7|6|5|2
337294|20190826033219.825992|20190826033219.826023|20190826033219.826032|31|9|8|26|28
337296|20190826033219.826000|20190826033219.826025|20190826033219.826034|25|9|8|2|2
337298|20190826033219.826018|20190826033219.826030|20190826033219.826037|12|7|18|5|3
337300|20190826033219.826026|20190826033219.826044|20190826033219.826053|18|9|8|14|16
337302|20190826033219.826035|20190826033219.826058|20190826033219.826067|23|9|9|14|14
337304|20190826033219.826043|20190826033219.826061|20190826033219.826070|18|9|8|3|3
337306|20190826033219.826047|20190826033219.826062|20190826033219.826072|15|10|4|1|2
337308|20190826033219.826054|20190826033219.826068|20190826033219.826074|14|6|7|6|2
337310|20190826033219.826061|20190826033219.826077|20190826033219.826085|16|8|7|9|11
337312|20190826033219.826071|20190826033219.826088|20190826033219.826097|17|9|10|11|12
337314|20190826033219.826080|20190826033219.826102|20190826033219.826111|22|9|9|14|14
337316|20190826033219.826091|20190826033219.826111|20190826033219.826120|20|9|11|9|9
337318|20190826033219.826101|20190826033219.826114|20190826033219.826122|13|8|10|3|2
337320|20190826033219.826112|20190826033219.826127|20190826033219.826137|15|10|11|13|15
337322|20190826033219.826122|20190826033219.826149|20190826033219.826158|27|9|10|22|21
337324|20190826033219.826138|20190826033219.826152|20190826033219.826161|14|9|16|3|3
337326|20190826033219.826146|20190826033219.826168|20190826033219.826177|22|9|8|16|16
337328|20190826033219.826159|20190826033219.826171|20190826033219.826179|12|8|13|3|2
337330|20190826033219.826168|20190826033219.826186|20190826033219.826195|18|9|9|15|16
337332|20190826033219.826179|20190826033219.826189|20190826033219.826197|10|8|11|3|2
337334|20190826033219.826186|20190826033219.826205|20190826033219.826213|19|8|7|16|16
337336|20190826033219.826198|20190826033219.826216|20190826033219.826224|18|8|12|11|11
337338|20190826033219.826208|20190826033219.826224|20190826033219.826232|16|8|10|8|8
337340|20190826033219.826218|20190826033219.826226|20190826033219.826235|8|9|10|2|3
337342|20190826033219.826225|20190826033219.826242|20190826033219.826251|17|9|7|16|16
337344|20190826033219.826236|20190826033219.826258|20190826033219.826267|22|9|11|16|16
337346|20190826033219.826245|20190826033219.826261|20190826033219.826270|16|9|9|3|3
337348|20190826033219.826250|20190826033219.826272|20190826033219.826281|22|9|5|11|11
337350|20190826033219.826255|20190826033219.826275|20190826033219.826283|20|8|5|3|2
337352|20190826033219.826261|20190826033219.826276|20190826033219.826286|15|10|6|1|3
337354|20190826033219.826271|20190826033219.826292|20190826033219.826301|21|9|10|16|15
337356|20190826033219.826286|20190826033219.826308|20190826033219.826317|22|9|15|16|16
